"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"801fe7d6-2ef0-4984-87e0-2cebe8e7a43f",24,"B","F",9314,23285,"N","O",8,"C","P","HAC","M","ANZ","Y",466,20,24,"H",10,29,1,"N"
"ed2e1994-6b86-4e1d-b57c-1086152d2242",50,"H","M",18281,45703,"Y","O",8,"C","M","RET","H","HSB","Y",3656,2,31,"L",10,6,1,"Y"
"a3ab7e56-05c4-4a6b-815c-dbe5df61cd15",24,"H","M",4829,9658,"N","M",6,"P","P","IMT","M","BSA","N",778,18,0,"H",10,53,1,"N"
"d44a692e-b177-416b-b5fc-a52812a04c23",60,"M","F",17339,43348,"Y","M",1,"C","M","EGW","H","CSE","Y",3988,18,37,"L",10,23,1,"Y"
"01611cd6-a8d1-4cfb-9552-ca4f09f1857d",57,"H","F",15900,15900,"Y","S",1,"P","S","FSS","H","RAMS","Y",3180,16,36,"L",10,59,1,"N"
"89e73113-6b28-43db-9552-aed10b03e024",34,"P","M",9045,9045,"N","S",1,"P","P","CON","M","CSP","Y",452,20,29,"H",10,100,1,"N"
"001b00c1-1594-4240-bfc9-aa3df94a74d9",42,"P","M",7515,16533,"N","O",4,"C","P","RET","M","BWA","N",37,2,18,"H",10,8,1,"N"
"e385df1a-c58a-41ef-bfe8-1a22fd11c487",58,"P","M",15526,38815,"Y","O",4,"C","P","CON","M","WBC","Y",3105,19,30,"L",10,53,1,"Y"
"a2868e41-ba92-4603-82d4-ddbe56e600cc",34,"B","F",7021,7021,"N","S",1,"P","M","CON","L","IOOF","N",351,22,41,"H",10,46,1,"N"
"103e0d28-af68-4b22-890e-25d7f5f92910",22,"D","F",6802,14964,"N","O",5,"C","S","WHT","L","PIB","N",340,21,37,"H",10,29,1,"N"
"7abea98d-a580-41a4-b1ef-3bfa6c30047d",31,"M","M",6392,6392,"N","S",1,"P","P","AFF","L","NAB","N",320,15,21,"H",10,47,1,"N"
"e446c4d2-56b6-4fa0-93a5-b735b2fa05fc",51,"H","F",14251,35628,"Y","O",4,"P","M","WHT","M","BWA","Y",2850,19,40,"L",10,11,1,"Y"
"6d8fbe80-7063-4e45-9fd5-2924acc5a236",33,"M","F",9259,9259,"N","S",1,"C","P","AFF","M","UBS","Y",463,20,22,"H",10,60,1,"N"
"0fe92ec1-b68a-49e6-8b26-aa8b2b3fa69f",24,"B","F",4892,10762,"N","O",6,"C","S","WHT","L","HSB","N",245,26,11,"H",10,39,1,"N"
"eb18fdc0-5651-4752-a2e5-2ff168cca6e5",41,"M","M",16665,41663,"Y","M",0,"C","S","THR","M","CBA","Y",3833,12,52,"L",10,12,1,"Y"
"e8b25568-3442-43d3-a0e3-53917e830b2d",30,"B","M",7318,18295,"Y","O",4,"C","S","WHT","H","AMEX","N",732,8,17,"H",10,11,1,"N"
"0e35873c-a104-4870-add9-3760b8b2539c",51,"D","M",6676,14687,"Y","S",7,"C","M","HAC","L","CBA","N",0,9,29,"H",10,45,0,"N"
"10aa24ba-b978-4c7b-b6ac-53bb38a2d964",20,"D","F",6802,14964,"N","S",3,"C","P","THR","L","PIB","N",391,29,59,"H",10,98,1,"N"
"b1701f05-aba6-4ca8-bd5f-2f05868d5eaf",28,"D","M",4528,9056,"N","S",6,"C","P","EGW","L","DBL","N",0,14,11,"H",10,61,0,"N"
"6915180f-0ab5-436a-9825-484d24295c5a",38,"P","M",9859,16760,"N","M",0,"C","S","WHT","M","DBL","N",794,10,56,"H",10,60,1,"N"
"023f5412-0d45-4426-96df-d43784142474",54,"D","M",16045,28881,"Y","M",6,"P","M","FSS","H","CBA","Y",5166,3,13,"L",10,38,1,"Y"
"2fe9c9ab-2467-46fa-9afd-4583a587e95a",52,"D","O",19184,19184,"Y","S",6,"C","P","RET","H","CBA","Y",0,4,24,"H",10,50,0,"N"
"d43eb639-f518-45c1-b3ac-81d9a9552ef2",24,"D","F",5281,10562,"N","S",8,"P","M","HAC","L","CTI","N",0,3,35,"H",10,100,0,"N"
"535fb887-dc09-474d-9d8f-0d81ff41319e",26,"H","M",4494,4494,"N","S",1,"C","M","EGW","L","AMPB","N",225,21,51,"H",10,30,1,"N"
"186e74f8-4bde-41e2-8c42-8edbbd5d90ac",60,"M","M",15849,15849,"N","S",1,"P","S","CON","H","WST","N",3170,17,16,"L",10,86,1,"N"
"9b9cc2aa-a846-463a-af63-f0140b084b2f",36,"B","M",7185,7185,"N","S",1,"C","M","HAC","L","CSP","Y",1359,8,1,"M",10,18,1,"N"
"9ca319aa-21f0-4b57-9889-1dffcb2c3645",23,"H","F",4363,8726,"N","O",1,"C","M","CON","L","UBS","Y",436,17,14,"H",10,95,1,"N"
"92fd895a-b8cd-40ca-a986-88cf5058ed77",29,"B","F",4423,8846,"N","O",5,"P","S","AFF","L","FLY","N",0,26,48,"H",0,99,0,"N"
"4775799d-913f-4042-92ab-3fb4ec9908b3",31,"D","F",8164,8164,"N","S",1,"P","S","THR","M","STG","N",408,2,8,"H",10,94,1,"N"
"ccc94e4f-fe6e-48c5-a9e1-35cd14c27dda",24,"B","F",4414,8828,"N","O",7,"P","P","THR","L","ING","N",441,5,48,"H",10,9,1,"N"
"30276573-73a6-4ed9-936a-2c0a8136b262",42,"D","F",14718,26492,"Y","O",8,"C","S","MAN","M","MBL","Y",0,17,58,"H",10,46,0,"N"
"ea6acf23-da27-4202-8870-2be10a2cb99a",47,"B","M",18973,47433,"Y","M",0,"P","M","MAN","H","CBU","Y",4364,22,18,"L",10,61,1,"Y"
"b229c3dc-b011-4458-be24-27398448a64d",53,"B","M",14763,14763,"Y","S",1,"C","P","FSS","H","DBL","Y",2953,16,46,"L",10,4,1,"Y"
"26146a7f-6eff-412c-8eeb-102003eb3184",25,"B","M",4991,4991,"Y","S",1,"C","M","TNT","L","BWA","N",250,27,2,"H",10,15,1,"N"
"b9bcdcbf-40d5-4571-8792-7c6730a90696",53,"D","M",18510,18510,"Y","S",1,"P","M","EDU","L","SUN","Y",3702,4,0,"L",10,84,1,"Y"
"45f8e7ee-c716-4e91-b332-06b85c958c45",24,"B","F",6473,14241,"N","S",1,"C","P","THR","L","CBU","N",373,3,56,"H",10,16,1,"N"
"7cca425e-53fc-4e19-bec2-4daa92a64612",42,"P","F",18568,46420,"Y","M",3,"P","S","EDU","H","PIB","Y",1067,5,31,"M",10,10,1,"N"
"410afd4f-7d4e-41ff-a093-62f0e924132f",52,"P","M",13975,13975,"Y","O",1,"C","S","IMT","M","BTS","Y",2795,23,26,"M",10,15,1,"Y"
"acc696df-0477-4793-853e-bf6be2e78639",41,"B","M",17173,42933,"Y","S",8,"P","M","EGW","L","PSP","Y",0,20,48,"H",20,12,0,"N"
"309f95de-85ff-4bb5-9900-f705f1669808",43,"D","M",16242,29236,"Y","M",7,"C","S","EGW","H","FLY","Y",1307,18,51,"M",10,11,1,"N"
"d44face6-857f-4b5c-a397-1dda0eacae9f",27,"D","M",5228,5228,"N","O",3,"P","P","EDU","L","AMPS","N",523,2,24,"H",10,96,1,"N"
"a54c1513-3efa-488f-ad35-b09a78e39155",40,"B","M",13636,13636,"Y","S",1,"P","P","HAC","M","UBS","N",1364,9,59,"M",10,63,1,"N"
"8dfef801-adf7-4402-b9af-141324ee305b",26,"D","F",4234,8468,"N","S",4,"P","P","TNT","L","CUA","N",474,23,33,"H",10,98,1,"N"
"81c6d20d-b7d9-4269-b676-f492cfd801b5",47,"P","F",17639,17639,"Y","S",1,"C","P","IMT","H","RAMS","Y",3528,19,26,"L",10,99,1,"Y"
"bd868e43-8bd9-4633-85d1-e2246a8b0397",57,"D","M",12910,32275,"Y","M",8,"C","P","HOS","H","BTS","Y",4157,10,38,"L",10,9,1,"Y"
"e2140b4c-bd43-4e6a-b302-2399bc04ba72",49,"D","F",16949,16949,"Y","S",1,"C","M","EGW","M","VFL","Y",3390,12,59,"L",10,45,1,"Y"
"fa8bd641-f6ae-4afd-8eb2-a2c924e62694",48,"H","M",13125,32813,"N","O",0,"P","M","MAN","M","CMC","Y",2625,9,0,"L",10,96,1,"Y"
"2fede35e-817a-4c1c-a05f-46c1b042dfe6",57,"D","F",16712,30082,"Y","O",4,"P","P","IMT","H","BTS","Y",3342,11,0,"L",10,72,1,"Y"
"c40c34d0-7481-40e9-96ba-8584b7a87b53",33,"P","M",7622,7622,"N","O",0,"P","P","TNT","L","UBS","N",0,19,53,"H",0,63,0,"N"
"cd8a47fb-f344-4214-9ff5-93a4ec49cf10",53,"D","F",16513,41283,"Y","M",3,"C","S","THR","M","ANZ","Y",3798,29,44,"L",10,87,1,"Y"
"ff6eac07-c576-47c0-9beb-9551e9335050",54,"D","F",13697,13697,"Y","S",1,"P","S","HAC","M","SUN","Y",2739,24,34,"L",10,81,1,"Y"
"31daf480-f67b-4c81-99e5-26c6aaf1b8ea",35,"P","M",9208,20258,"N","M",7,"C","P","EGW","M","WST","N",741,14,55,"H",10,22,1,"N"
"69b86edf-aee7-4416-b034-8a4c10773124",36,"P","M",8884,15103,"N","M",5,"C","M","IMT","M","PSP","Y",715,4,60,"H",10,17,1,"N"
"fb66f40b-0635-4ae5-9747-e6d31a621e79",24,"H","F",7794,19485,"N","M",2,"C","M","MAN","M","SUN","N",896,6,54,"M",10,14,1,"N"
"7a307ff0-6dfa-48bc-a74d-0ff38c77bb8d",25,"D","F",5311,7967,"N","S",2,"P","P","IMT","L","CTI","N",306,24,29,"H",10,98,1,"N"
"d18e89d2-e159-40b8-b3fa-c2ccadaf7596",47,"M","F",16280,40700,"Y","O",7,"P","S","HOS","M","BOM","Y",3256,11,45,"L",10,70,1,"Y"
"7bf0d8da-2756-4952-a9fe-d97409713b0b",36,"B","M",9627,24068,"N","M",3,"C","S","HAC","M","ING","Y",774,5,32,"H",10,5,1,"N"
"cd067972-5497-4566-95ff-ae9ccaf39cdb",33,"P","F",8948,8948,"N","S",1,"P","M","HOS","L","CTI","N",895,14,50,"M",10,11,1,"N"
"46cd9529-9275-49d0-9039-9673545831da",30,"B","M",6811,14984,"N","S",3,"P","S","HOS","L","CSE","N",0,2,4,"H",10,59,0,"N"
"0aaa93df-5150-4c03-94e7-4cbfaab8536f",50,"B","M",8083,17783,"N","M",8,"P","M","HOS","M","RAMS","N",2603,20,56,"M",10,84,1,"N"
"d9077f26-a7cd-4c7c-ad37-374a3ed58c9b",42,"D","M",17618,44045,"Y","M",7,"C","S","EGW","H","CSP","Y",5674,27,28,"L",20,96,5,"Y"
"4b780980-d984-453e-91cc-74661b54c5e5",30,"B","M",8605,8605,"N","O",0,"C","M","CON","M","CUA","N",430,19,24,"H",10,27,1,"N"
"9e652c3f-d255-4b35-b0e0-20dc969bc9d9",60,"B","F",11611,11611,"Y","S",1,"P","P","THR","M","CTI","N",1742,18,35,"M",10,85,1,"N"
"f119eb77-ea41-4907-a988-7340c88b7aa8",56,"B","F",19562,48905,"N","M",5,"P","P","CON","H","CBA","Y",4499,16,23,"L",10,9,1,"Y"
"6aa6ad3e-90bf-4056-b041-4999b3b250f7",58,"H","F",10652,23434,"Y","O",4,"C","S","MAN","M","MEB","Y",2130,8,54,"L",10,30,1,"Y"
"33bd8e10-f991-4a78-9457-ea1de97250db",53,"P","F",18559,33406,"Y","M",8,"C","P","FSS","H","FMC","Y",4269,10,34,"L",10,74,1,"Y"
"6e77e8ce-8707-40da-8a5f-0cf89b0d1cb6",23,"B","F",4774,7161,"N","S",5,"P","M","EDU","L","AMPS","N",275,22,49,"H",10,74,1,"N"
"af5566c4-89cb-482c-9584-e2f629fd7012",52,"P","F",11561,28903,"Y","M",1,"P","S","RET","L","AMPS","Y",2659,13,54,"L",10,22,1,"Y"
"939d38b8-5c7f-41c0-bee9-6eca3ea03eb7",35,"B","M",7705,19263,"N","S",0,"P","M","FSS","L","UBS","N",0,20,46,"H",10,28,0,"N"
"3eb92dc3-0d85-4b57-b345-e381f4940720",43,"B","M",10884,10884,"Y","S",1,"C","S","THR","M","STG","Y",544,24,46,"H",10,56,1,"N"
"39a68917-0c05-49db-8716-1a1568bfe2a8",50,"B","M",13898,13898,"Y","O",7,"P","S","CON","M","VFL","Y",2780,29,13,"M",10,83,1,"Y"
"bb81b9fb-41bc-4069-a4f4-941c6e623307",30,"B","F",9939,9939,"N","S",1,"P","M","HAC","H","AMPB","Y",994,6,32,"M",10,84,1,"N"
"0264a79d-94af-45b7-8600-908b785c8375",33,"B","M",4184,4184,"N","S",3,"C","P","CON","M","RAMS","N",240,21,1,"H",10,65,1,"N"
"8e69a497-010b-48c3-bf4a-ec4ba14d395b",24,"D","F",4741,9482,"N","O",5,"P","S","AFF","L","CSE","N",0,23,14,"H",30,4,0,"N"
"298b8da5-8e4e-4751-b54a-9e7f6ed2a215",18,"B","F",5240,11528,"N","S",2,"C","S","AFF","L","BWA","N",0,21,18,"H",50,31,0,"N"
"a1f12a6f-3264-4a44-b6cf-309ae783a3c1",36,"B","F",6237,12474,"N","O",2,"C","M","WHT","L","RAMS","N",312,26,5,"H",10,78,1,"N"
"944520ef-c92c-40f4-9a45-68314d309379",60,"B","M",10530,10530,"Y","S",1,"C","M","HAC","M","WST","N",1580,20,39,"M",10,34,1,"N"
"a40fc6f5-7293-4ea4-8d69-0cdd125c51fe",31,"B","M",6158,6158,"N","S",1,"P","P","FSS","L","CBU","Y",616,13,58,"H",10,76,1,"N"
"a951b220-35c5-4413-a404-eed0cacff652",58,"B","O",15761,15761,"Y","S",0,"C","P","EGW","L","WBC","Y",0,26,56,"H",0,70,0,"N"
"d7c4890a-bc4f-4024-97a2-4eaad22da101",33,"M","F",7782,19455,"N","M",0,"C","S","THR","L","HSB","N",895,16,33,"M",10,85,1,"N"
"6069f04c-dd2c-4888-990d-8c8b38e182a0",26,"B","M",5439,5439,"N","O",6,"P","M","HOS","L","CBA","N",272,14,43,"H",10,48,1,"N"
"5ce7503f-23ba-4c37-a31b-5bb61db933fa",22,"B","F",5510,9367,"N","O",7,"C","M","FSS","L","CSP","N",276,19,53,"H",10,63,1,"N"
"eebc1593-15dc-4d09-8c70-1baf5a7bbf1c",22,"B","M",4516,4516,"N","S",1,"C","P","CON","L","BWA","N",0,10,50,"H",10,38,0,"N"
"118a5722-cccb-4184-9388-71be89c37fe5",58,"H","F",7069,15552,"N","O",4,"C","M","HAC","L","BWA","N",1414,14,24,"M",10,81,1,"N"
"a143b709-a60e-4046-b35c-e35751524116",24,"B","M",5377,5377,"N","O",7,"C","S","WHT","L","BWA","N",538,23,44,"H",10,3,1,"N"
"8ee1387b-01ef-43bf-89af-604a42ae6910",36,"D","M",8128,8128,"N","O",5,"P","M","EGW","M","HSB","N",406,13,30,"H",10,32,1,"N"
"7f0699ea-4635-42ef-a92b-0b6438e21bdd",50,"B","M",17374,43435,"Y","M",8,"C","S","FSS","H","ING","N",5595,29,37,"L",10,89,1,"Y"
"e0abb066-a15f-410c-b3f3-4a959ab466f0",30,"P","M",7269,18173,"N","O",0,"C","P","AFF","L","UBS","N",727,10,27,"H",10,77,1,"N"
"5a36849d-0f92-42cf-8ed4-f7c6db575f3a",29,"D","M",5317,5317,"N","O",0,"P","P","AFF","L","RAMS","N",466,14,2,"H",10,42,1,"N"
"f551b87d-7d0d-44f4-b51c-1ef8d5a6a4d0",24,"B","M",4402,4402,"N","S",1,"C","P","TNT","L","ING","N",440,26,3,"H",10,7,1,"N"
"ef2b6824-80d9-4733-af1a-67def5579a3e",24,"P","F",6671,13342,"Y","M",5,"C","M","HOS","M","HPL","N",767,8,40,"H",10,46,1,"N"
"20bb6341-0d10-4ceb-8bf2-dbef993e6b9b",38,"B","F",6902,15184,"N","S",7,"C","M","WHT","L","CBA","N",397,4,30,"H",10,22,1,"N"
"d14f9028-0493-45e9-a4f7-fa87c31cd299",23,"P","F",4706,9412,"N","M",6,"C","P","HOS","L","HPL","N",542,10,56,"H",10,58,1,"N"
"3898fa7b-2f05-4997-af03-d4e5b2684d96",40,"M","F",15201,27362,"Y","M",7,"P","P","RET","H","BSA","Y",874,7,29,"H",10,65,1,"N"
"ebc99a7f-a074-4df7-921b-74665b997315",31,"P","F",8431,8431,"N","S",1,"C","P","FSS","M","ANZ","N",843,15,10,"M",10,81,1,"N"
"22f7c816-03aa-4835-9772-dce834a78367",25,"B","F",4704,4704,"Y","S",1,"C","P","FSS","L","CBA","N",235,3,10,"H",10,38,1,"N"
"66b79433-5a2a-494a-9947-2744c7358dc9",34,"P","M",6373,6373,"N","S",1,"C","M","THR","L","SUN","N",319,22,16,"H",10,27,1,"N"
"327c99ef-2287-4cb1-97cc-9fe23c8fbdb1",60,"B","F",15657,28183,"Y","O",6,"C","P","FSS","H","CTI","Y",3131,6,47,"L",10,73,1,"Y"
"2b27530a-e09c-4b0c-af22-4f4af11a819e",41,"P","F",10590,19062,"Y","M",8,"C","M","HOS","M","FLY","Y",610,17,48,"H",10,93,1,"N"
"e035ed23-ae6c-47ec-b4ac-f7d5ed7e75b8",40,"D","F",18071,18071,"N","S",1,"P","P","HOS","H","WBC","Y",1807,27,17,"M",10,95,1,"N"
"f2f57ac2-193e-4825-a32c-31c5750281c3",49,"H","F",10163,25408,"N","O",8,"P","S","FSS","M","BQL","Y",2033,24,41,"L",10,48,1,"Y"
"c47003e8-f4de-479b-b993-a9f3c16884ec",23,"M","M",5629,5629,"N","S",1,"C","M","FSS","L","BQL","N",563,21,40,"H",10,33,1,"N"
"7bc1614d-f032-4788-bff8-9b44ecda127d",22,"D","M",4919,7379,"N","S",1,"C","P","IMT","L","BSA","N",396,21,6,"H",10,55,1,"N"
"978ad769-39a3-49aa-80d6-5bacec0bd2ba",24,"B","F",7519,18798,"N","S",7,"P","P","EGW","L","CBU","N",432,15,51,"H",10,85,1,"N"
"df9ecbbe-eae2-425e-963a-0b4f2d7cebb2",59,"P","F",10032,25080,"Y","M",1,"C","P","CON","M","RAMS","Y",2307,16,37,"L",10,63,1,"Y"
"fb10228c-3326-424b-b987-5e297d6679a8",59,"H","F",12773,12773,"Y","O",6,"P","M","TNT","M","PIB","Y",2555,5,29,"L",10,7,1,"Y"
"47a63df0-5305-46af-8e42-bd07a702a484",41,"D","M",18903,18903,"Y","S",1,"P","P","CON","H","CBU","Y",945,13,7,"H",10,4,1,"N"
"19898f22-1cb9-44f6-ad4f-9630eea4d482",52,"D","F",7964,7964,"N","S",1,"C","S","TNT","L","WST","Y",1593,21,18,"M",10,47,1,"N"
"58d08bfc-abce-4903-a2cd-a0aa0b2cc6c5",47,"D","F",14794,32547,"Y","M",0,"C","P","IMT","M","CSP","Y",3403,13,15,"L",10,34,1,"Y"
"a5ca71b5-c02e-4783-8500-55dddda74f7e",48,"B","F",15063,37658,"Y","M",2,"P","P","HAC","L","BWA","Y",3465,23,2,"L",10,78,1,"Y"
"207d22a7-16d5-4c97-bc03-0a1135baa812",54,"B","M",6751,6751,"N","O",5,"C","P","CON","L","FMC","N",1350,3,28,"M",10,30,1,"N"
"e0ddef35-5acc-410b-8356-292c9c9b4be9",30,"H","F",8500,21250,"N","O",0,"P","S","FSS","L","HSB","N",0,25,3,"H",10,7,0,"N"
"6bf080f0-944e-4d60-bd21-271224c09201",21,"H","M",5949,10113,"N","S",5,"C","S","MAN","L","CTI","N",478,20,10,"H",10,41,1,"N"
"ea210979-1744-4e55-8910-06e2b904356e",30,"P","M",6362,12724,"N","O",3,"C","P","CON","L","MLC","N",636,7,46,"H",10,92,1,"N"
"26ed351e-82a0-4e71-9f62-6510fa1779cf",58,"M","F",6726,6726,"N","S",1,"C","S","MAN","L","ING","Y",1345,5,46,"H",10,31,1,"N"
"d967c76e-b136-4348-bf43-89b12576503e",59,"B","F",18133,45333,"Y","O",7,"C","S","MAN","H","BQL","Y",0,29,22,"H",10,67,0,"N"
"938350a2-db35-48af-8b38-dd84d6758d8f",33,"B","F",7591,18978,"N","S",0,"P","S","AFF","L","UBS","Y",437,13,39,"H",10,71,1,"N"
"23b4b7ff-0295-48ed-845a-cb6f464ded7b",55,"D","M",8958,19708,"N","M",7,"P","P","CON","M","HSB","N",2885,28,58,"M",10,14,1,"N"
"c3c44cc8-a37d-4747-8600-8a15aada50fa",59,"H","M",17733,17733,"Y","S",1,"P","S","FSS","H","RAMS","Y",0,7,28,"H",10,21,0,"N"
"dc023e02-a527-4597-b6e3-cea3869966bb",51,"M","M",12436,12436,"N","O",8,"C","P","MAN","M","PSP","Y",0,20,43,"H",10,76,0,"N"
"7bcf358b-39a4-4a89-8592-7eb80dd6a02e",28,"D","M",5859,5859,"N","S",1,"C","M","EDU","L","SUN","N",293,14,19,"H",10,55,1,"N"
"5d4ddbeb-6176-49a1-8924-9f5e7e1a11fe",52,"B","F",13335,29337,"Y","O",0,"C","P","CON","M","MEB","Y",2667,26,54,"L",10,79,1,"Y"
"30833a50-aa45-46af-b8de-e34d8e0f4846",28,"B","F",4103,9027,"N","O",0,"C","S","HOS","L","MTP","N",205,8,10,"H",10,80,1,"N"
"5ca50d1a-5184-498f-b77c-44c7faebe17e",33,"P","F",7645,7645,"N","S",1,"P","S","WHT","L","PIB","N",382,28,58,"H",10,3,1,"N"
"a3f4f056-207f-40cb-bc80-2a4ddc0b6236",43,"B","M",16888,42220,"Y","M",6,"C","M","CON","H","FLY","Y",5439,22,33,"L",10,44,1,"Y"
"bd27a4ec-cfdc-4603-be8b-15abdb29c1da",54,"D","M",10128,10128,"Y","S",1,"P","P","WHT","L","STG","Y",2026,28,8,"L",10,93,1,"Y"
"21be136d-19a1-457c-b0eb-51e60a888b8a",52,"B","F",6438,14164,"Y","M",8,"C","S","THR","L","HAS","Y",1481,24,52,"M",10,75,1,"N"
"7d5405fe-4167-4fe0-8a63-c97b1d2a8de0",52,"B","M",14054,14054,"Y","O",2,"P","M","EGW","M","CSP","N",0,17,25,"H",0,88,0,"N"
"cabf59c6-dcf2-485d-aa1d-c4fa5ae39ead",44,"M","M",12431,31078,"Y","M",0,"C","P","WHT","M","AMPB","Y",4002,21,13,"L",10,54,1,"Y"
"2498c7f1-8520-4896-b045-3b008fb854cc",59,"D","M",8381,8381,"N","S",1,"C","M","AFF","M","UBS","N",1676,20,7,"M",10,87,1,"N"
"2d63cd74-bdd0-42e9-8b2a-ee72c2c62f1d",49,"D","F",17394,17394,"Y","S",1,"P","M","FSS","H","ING","Y",3479,19,60,"L",10,64,1,"Y"
"76dffd15-2155-4597-a7c6-1bfcb4619e65",31,"D","F",6588,9882,"N","S",3,"C","S","FSS","L","HPL","N",378,24,16,"H",10,50,1,"N"
"b9597381-19e7-4626-8fa7-1562ed3aad00",54,"B","M",18325,18325,"Y","S",1,"P","M","IMT","M","CSP","Y",3665,6,27,"L",50,50,2,"Y"
"0f304c33-577f-4ee3-956c-829ddfe702a1",21,"B","M",4581,4581,"Y","S",1,"C","S","FSS","L","CBU","N",229,13,43,"H",10,0,1,"N"
"57d90202-49a2-4109-8a59-99fb574e3a64",47,"P","F",16969,37332,"Y","M",3,"P","P","WHT","H","AMEX","Y",3903,10,27,"L",10,88,1,"Y"
"e710f389-ac1b-4ccf-b23b-9cacae5575fc",53,"H","M",17354,43385,"Y","O",6,"C","S","FSS","H","STG","Y",3471,9,55,"L",10,1,1,"Y"
"3c5c9a82-ab2a-49cd-9654-5abeb4d94e54",38,"H","F",7298,16056,"N","S",8,"C","M","EGW","L","BWA","N",420,19,44,"H",10,0,2,"N"
"dc47e054-3548-43c8-b26d-4acf3715fe23",21,"M","M",5509,11018,"Y","M",3,"P","S","MAN","L","BQL","N",887,2,19,"M",10,53,1,"N"
"a91465ca-caf1-445e-8720-0985c2649057",36,"B","F",8672,8672,"N","S",1,"C","S","FSS","L","MLC","N",867,2,43,"M",10,15,1,"N"
"8f034b97-6bd4-4dc8-9fa4-93702ebaf687",33,"D","F",7280,7280,"N","S",1,"C","P","HOS","L","MBL","Y",364,8,48,"H",10,60,1,"N"
"1c65e210-84cc-4cb3-9396-cf8dc0c67411",40,"M","F",7061,15534,"N","S",4,"C","S","MAN","L","STG","Y",406,21,52,"H",10,55,1,"N"
"2729a416-9466-4a89-b633-5a7311eef363",58,"B","F",7174,7174,"Y","S",1,"C","S","EGW","L","AMPB","Y",1435,12,6,"M",10,73,1,"N"
"3ede9e62-d13e-4f80-bed2-e1af62d867e6",40,"P","M",11447,11447,"Y","O",2,"C","S","CON","M","HPL","Y",572,12,15,"H",10,5,1,"N"
"e1b4adc2-2456-47ac-9e0f-15dd39a5c117",56,"P","M",16973,42433,"Y","M",3,"C","S","FSS","M","PSP","Y",5466,5,3,"L",10,12,1,"Y"
"7999d88b-a17a-48b3-9b8c-7331b0b52cb7",30,"D","F",9115,22788,"N","O",0,"P","P","IMT","M","CUA","Y",456,28,42,"H",10,94,1,"N"
"d8509167-cc50-4e15-868a-49867be2d683",60,"H","F",14705,14705,"Y","S",1,"P","M","THR","M","BWA","Y",2941,16,4,"L",10,60,1,"Y"
"8b985c58-6702-40e7-bb78-ec509440c032",45,"M","F",14859,37148,"Y","O",5,"P","M","EGW","M","SUN","Y",743,10,60,"H",10,25,1,"N"
"5e04d560-3f89-4a32-9651-379a25ef9bda",49,"D","F",15976,15976,"Y","S",1,"P","M","TNT","H","ING","Y",3195,17,40,"L",10,85,1,"Y"
"670706e3-73cc-440f-85c3-7b2895459876",48,"H","M",14024,14024,"Y","S",1,"C","S","AFF","M","IOOF","Y",2805,28,19,"L",10,34,1,"Y"
"ed9a56e0-bb62-41e6-8175-d6812feafc93",28,"P","M",4171,4171,"N","S",1,"C","M","MAN","L","BTS","N",417,14,0,"H",10,83,1,"N"
"f793927e-799a-4638-9984-cde41e15d731",48,"M","F",19588,48970,"Y","O",6,"P","P","WHT","H","FMC","Y",3918,27,27,"L",10,17,1,"Y"
"6a44a1a2-bdf0-41ad-91e8-d3ff513e3150",48,"H","M",14177,14177,"Y","S",1,"C","S","THR","M","ING","Y",2835,7,23,"L",10,26,1,"Y"
"05837c8d-806b-4f7b-becc-9ab1ce49ea9f",33,"D","F",19117,19117,"Y","S",1,"C","M","TNT","M","WBC","N",1956,29,47,"M",10,100,1,"N"
"a54d298e-9ba6-4636-aba8-4014cfcc3257",38,"B","F",8179,20448,"N","O",1,"P","S","RET","H","HAS","Y",818,6,42,"M",10,10,1,"N"
"2835beba-a648-481c-8333-3802b7c2642b",45,"M","F",7200,7200,"N","S",1,"C","S","HAC","L","WBC","Y",360,14,47,"L",10,10,1,"N"
"6dff42b2-cc18-4a46-894a-950c90267076",49,"M","M",11020,27550,"Y","M",5,"C","M","EGW","M","BQL","Y",3548,23,15,"L",10,14,1,"Y"
"521d2051-cd3d-49fb-b108-04b6a7a2e3fc",59,"P","F",16259,16259,"Y","S",1,"P","S","FSS","H","HAS","Y",3252,28,30,"L",10,20,1,"Y"
"70f0dd10-b123-4228-8d19-2947fcacd5bf",60,"H","F",13712,34280,"Y","M",4,"C","M","HAC","M","CSP","Y",3153,14,50,"L",10,27,1,"Y"
"61da6502-e522-41ac-84a6-7fe845ca531c",44,"M","M",18642,41012,"Y","M",6,"P","S","MAN","H","WST","Y",1501,22,17,"M",10,90,1,"N"
"f33cb821-9b2c-4f9e-8aa2-6f59f87603d9",31,"M","M",9850,9850,"Y","S",1,"C","P","THR","M","PIB","Y",985,28,2,"M",10,10,1,"N"
