"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"3e69ce9a-bb3d-48df-af5d-6ce751702a21",59,45,"M","M",16286,"Y","S",0,"C","N","L","N","L",28,28,"N"
"0e0741da-bd84-4e24-812f-5c731f54f0f0",1346,54,"D","M",6730,"N","S",1,"P","N","H","N","H",11,56,"N"
"6025f1fe-afe4-4324-8eec-f869ebd7e08b",29,21,"P","F",3683,"N","S",4,"P","N","L","N","L",5,18,"N"
"1c01d7a9-c5b8-4742-b716-32a00b6a5684",139,23,"D","F",5439,"Y","O",0,"C","N","L","N","L",30,39,"N"
"4ce44f13-ca59-49b8-874b-e8281a6ee185",335,28,"D","M",3008,"N","S",3,"C","N","L","N","L",27,14,"N"
"73ac68ee-c169-4c19-a2a8-3ff958cf705d",716,37,"H","M",6980,"N","M",4,"P","Y","L","N","L",2,32,"N"
"7e2e050a-b8e0-492b-a25b-4c9c7b3e0496",198,24,"B","M",3399,"N","S",2,"C","N","L","N","L",21,55,"N"
"860ceeec-633c-4f11-830b-0b189359d10c",277,27,"B","F",3958,"N","O",0,"P","Y","L","N","L",17,41,"N"
"e1b4adc2-2456-47ac-9e0f-15dd39a5c117",2967,56,"P","M",14836,"Y","M",3,"P","Y","M","Y","H",5,3,"Y"
"1821924a-d34d-4603-b879-b09ebcabf896",700,27,"M","M",7380,"Y","O",7,"C","N","L","Y","L",17,58,"N"
"68162182-281f-4bc7-baca-2bb576d9565a",2399,48,"H","F",11993,"Y","S",1,"P","Y","H","Y","H",14,27,"Y"
"76139ac5-911c-40ad-9dd2-f4719872b0dc",2265,46,"D","M",11326,"Y","S",1,"P","Y","H","Y","H",2,59,"Y"
"f793927e-799a-4638-9984-cde41e15d731",3125,48,"M","F",15625,"Y","O",6,"P","Y","H","Y","L",27,27,"Y"
"7d364d41-8974-4d77-853d-65df61ea24db",3356,60,"B","M",16779,"Y","O",7,"C","Y","H","Y","H",15,45,"Y"
"d70b9636-8b0e-4442-85fa-a86ee1fe9ff1",828,37,"P","M",6488,"N","O",0,"C","Y","L","N","L",30,39,"N"
"82f901b5-6583-4830-b248-1021e516e5f9",214,20,"P","M",3457,"N","S",8,"C","Y","L","N","L",24,18,"N"
"86ea5664-ffc7-4524-beec-116ef47dd4d8",494,38,"B","F",7809,"N","S",1,"C","Y","L","N","L",17,50,"N"
"3f5b32b3-b137-44ef-bc5b-8e34cbbcbecc",691,38,"M","M",6770,"N","M",1,"P","Y","L","N","L",15,47,"N"
"35b743fb-3cc1-43ff-b9e9-5421d9ef5c87",719,36,"P","M",6528,"N","S",1,"C","Y","L","N","L",16,7,"N"
"b7986588-876d-492f-ac0b-070518d45557",2526,44,"P","F",12631,"Y","S",1,"P","N","H","Y","H",22,4,"Y"
"34d51cbc-5144-4c2d-a754-f78b26650e58",454,38,"B","F",7179,"N","O",5,"C","Y","L","N","L",27,43,"N"
"3584b63f-2dd3-4348-a88d-c729e8a7b6fb",3233,55,"B","M",16164,"Y","M",8,"P","N","H","Y","H",18,10,"Y"
"7c725b0a-4a4f-4142-a201-4f25e06caba3",1145,45,"H","M",11748,"Y","M",7,"P","N","M","N","L",8,49,"N"
"a1895230-ebda-46bd-a7cd-390116d1f037",78,56,"B","M",8765,"Y","S",1,"P","N","L","N","L",18,54,"N"
"acf92fd0-3d6f-4ba7-a33a-c5f2f0c0d9a6",1893,41,"B","F",9466,"Y","O",5,"P","N","H","Y","H",9,52,"Y"
"0505c94b-0ae7-4395-8533-f51238941df1",75,47,"H","F",5346,"Y","O",4,"C","N","M","N","L",13,25,"N"
"13eb49bc-f572-4c99-8b17-6214139c8ed0",407,24,"M","M",8740,"Y","O",8,"C","N","L","N","L",20,54,"N"
"d3f8c13d-7363-42b7-93cc-e8032b3af529",2974,52,"D","F",14869,"Y","S",1,"P","N","H","Y","H",7,25,"Y"
"ed74b3de-f650-46d3-b3e4-570f3ee661cc",59,53,"D","M",8093,"Y","S",5,"C","N","M","Y","H",25,40,"N"
"145af5af-4090-4b11-a9f2-299dfbc5fb2a",1324,51,"P","F",6619,"N","S",1,"P","N","H","N","H",11,29,"N"
"f736bb52-db9f-487a-b334-2bfbe95a557d",2410,56,"B","F",12052,"N","M",1,"P","N","M","Y","H",10,9,"Y"
"869598cf-679a-403b-9402-37f50d191a0d",40,37,"B","M",6513,"N","S",1,"P","N","L","N","L",22,31,"N"
"da2345d2-bcda-4c52-8c28-4b54a5b37cbe",428,24,"H","F",5901,"N","O",6,"C","Y","L","N","L",20,29,"N"
"b1dc3a62-7c39-46d3-89a9-ecb8510ad298",2425,48,"H","F",12125,"Y","S",1,"P","Y","H","Y","L",28,60,"Y"
"525cefa5-1565-4b8e-9e6c-654c9a57ffe7",338,25,"M","M",3381,"N","M",3,"P","N","M","N","L",12,6,"N"
"c5ecf456-64c3-4c77-a206-87f0186c24f4",30,21,"P","F",3501,"N","S",1,"C","N","L","N","L",30,33,"N"
"20f04ec2-77f7-4a0f-ad4d-a226904d1a22",66,44,"B","F",4662,"Y","O",3,"C","N","L","Y","L",5,51,"N"
"629755ff-c0da-47eb-8fbf-068f19dcc2bc",3207,53,"B","M",16033,"Y","M",7,"P","Y","H","Y","H",14,38,"Y"
"965d2dbd-28ab-4c20-b400-ed9fe71c0a59",2554,43,"M","F",12768,"Y","M",7,"P","N","H","N","H",15,45,"Y"
"c37db08e-d673-460a-8cc8-920296877fd9",2806,47,"P","M",14028,"Y","S",1,"C","Y","L","Y","L",7,5,"Y"
"47e3cfa7-7826-4ecd-b3ee-0af006ebe698",43,52,"P","M",10896,"Y","S",5,"C","N","L","N","L",23,46,"N"
"7835cf03-37d1-419f-bee8-591369eed358",2447,56,"P","F",12236,"Y","M",2,"C","Y","H","Y","H",2,36,"Y"
"c5f50031-c431-4a60-b147-962cc3fc9971",1039,31,"M","M",5195,"N","M",6,"P","N","L","N","H",10,0,"N"
"cd8a47fb-f344-4214-9ff5-93a4ec49cf10",2847,53,"D","F",14236,"Y","M",3,"P","Y","M","Y","H",29,44,"Y"
"5bef32f4-39af-4da7-825b-bfe7732581cb",32,30,"M","M",5150,"N","O",3,"P","N","L","N","L",13,40,"N"
"992c23b6-ea2f-4f83-9e08-5773cefd1f8b",2424,46,"B","M",13435,"Y","S",1,"P","Y","H","N","H",12,38,"Y"
"66803317-fb76-4319-987b-fa077793aae9",496,34,"B","F",6601,"N","S",3,"P","N","L","N","L",27,5,"N"
"5f8785c6-8e34-4ff3-a078-0f0a643e100b",2893,60,"P","M",14466,"Y","O",1,"P","Y","H","Y","H",2,32,"Y"
"5b59d026-fa0d-44ec-b69f-1d468b5c182a",92,28,"H","M",3396,"N","S",8,"P","N","L","N","L",25,14,"N"
"e9ff58f7-2c66-40a6-a9f3-30df95589611",1630,48,"P","M",8148,"N","S",1,"P","Y","M","Y","H",15,17,"Y"
"84106a33-7796-47b9-a385-f0c99eaf2d1b",465,28,"B","M",4184,"N","S",8,"P","Y","L","N","L",29,54,"N"
"8a79964e-9c0f-4125-8c24-4814f27ec487",164,21,"D","F",3750,"N","S",2,"P","Y","L","N","L",15,26,"N"
"1e70d0b7-37fd-4de2-928e-76d6ddaf9db7",1255,55,"D","F",6275,"Y","O",0,"P","N","M","Y","L",18,4,"N"
"3a055fad-632f-4423-bef4-89c956faba01",425,38,"D","F",6707,"N","S",1,"C","Y","L","N","L",27,25,"N"
"5c659506-83d7-46b2-8a0d-fb93f051a96e",148,21,"D","F",3895,"N","S",1,"P","N","L","N","L",13,52,"N"
"cb86914e-521f-400b-89c1-cc6c53fa1c72",1511,40,"P","F",10527,"Y","M",1,"P","Y","M","Y","L",7,33,"N"
"70677a0c-e2c5-400a-8227-7ab289e9f5bf",2640,46,"M","F",13201,"Y","S",1,"P","Y","H","Y","H",8,21,"Y"
"f5f5d1b7-3519-4373-8a6e-7c5f4d3312e2",54,44,"B","F",15143,"N","O",4,"C","N","H","Y","H",25,25,"N"
"ee2e5079-27b3-4e1f-b5b0-15f20028aeee",98,48,"H","M",7358,"N","O",6,"C","N","M","Y","L",23,13,"N"
"4d67cf9d-d996-448e-af48-b3ad7c6a83f3",2027,54,"B","F",10134,"Y","S",1,"P","Y","H","Y","H",5,35,"Y"
"4c9f1c9d-f666-4210-843b-87e11b4323f9",230,29,"P","F",3364,"N","O",4,"C","N","L","N","L",17,25,"N"
"67616ef5-8df7-4bb1-8e23-e8ec57b3759e",2351,53,"D","M",11754,"Y","O",8,"C","Y","H","Y","H",16,35,"Y"
"627ac860-b23b-488f-9d89-ea961e4ae26c",50,24,"D","M",6760,"N","S",1,"C","N","L","N","L",21,12,"N"
"3453fd71-8ec1-491a-afdb-569c0f7591f3",308,28,"H","F",3883,"N","S",3,"C","N","L","N","L",15,4,"N"
"71024906-82cf-4978-b933-ae225342a7d1",303,30,"H","F",4469,"N","S",1,"C","Y","L","N","L",15,3,"N"
"9b1ec53c-8a67-433b-b2cb-c7fdcfd1c157",2068,55,"B","M",10342,"Y","M",6,"C","Y","H","N","H",2,17,"Y"
"6769483b-cd26-42e2-a95e-d81dd569e597",2492,58,"M","F",12460,"Y","S",1,"C","Y","H","Y","H",25,48,"Y"
"216313a7-dff6-405c-98b0-26a2b22b888a",930,51,"B","M",4649,"Y","S",1,"C","N","M","N","L",7,42,"N"
"2130679f-38bf-4bf9-99bf-8a01f142660f",224,26,"M","M",7318,"Y","O",1,"C","N","L","N","L",7,8,"N"
"f659e104-809c-4a16-83bb-69d1de7b700e",2554,43,"B","F",12771,"N","S",1,"P","Y","M","Y","H",7,1,"Y"
"322d2c6b-f6ef-491c-8128-0ca2f1cea99c",3497,57,"H","M",17486,"Y","S",1,"P","Y","H","Y","H",22,21,"Y"
"b6c153c2-5a49-4917-9b60-9d0a53e04947",1784,51,"H","M",8922,"Y","S",1,"P","Y","H","Y","H",25,32,"Y"
"8dffe32c-8b68-4c66-ae83-05544415eda1",364,36,"D","F",5666,"N","O",1,"C","N","L","N","L",19,50,"N"
"ab7e6306-d0b8-4aa9-912c-33b97b665d8a",290,21,"H","F",3827,"N","S",1,"P","Y","L","N","H",22,1,"N"
"9858ee1d-a133-41be-aab1-a62db792b97d",544,26,"B","F",3849,"N","S",1,"C","Y","L","N","L",22,51,"N"
"00d7479d-071e-426c-8b48-48ad08352782",1107,57,"H","M",5537,"Y","S",1,"P","Y","H","Y","H",23,56,"N"
"2382d0e2-69f9-4892-a397-e22a6b3bf328",110,25,"B","F",3588,"Y","O",1,"C","N","L","Y","L",22,45,"N"
"c0d9c88d-e24d-4fec-a78c-c2d3af513253",272,23,"P","F",3700,"N","O",1,"P","Y","L","N","L",2,35,"N"
"f7ae7ff1-8d86-48e8-92e9-e179e0041de1",1643,49,"P","M",8216,"Y","O",3,"P","Y","M","Y","H",21,8,"Y"
"46c870bd-3ecb-49db-9651-7ad15da93e3e",410,35,"P","M",6335,"N","S",1,"P","N","L","N","L",25,15,"N"
"6057fc45-c7d4-4786-9d07-3aa189ab0cac",2950,54,"P","M",14749,"Y","S",1,"P","Y","H","Y","H",21,38,"Y"
"9a7d8606-d99f-4bb6-81df-773f0be09a0b",2660,41,"B","F",14301,"Y","S",1,"P","N","H","N","H",2,38,"Y"
"fb1c1c9a-5376-4f5a-a448-83b45cd5f06f",680,36,"P","M",3398,"N","O",4,"C","N","M","N","H",23,1,"N"
"2ffed790-b896-4a6f-b441-16dea4bb12d6",3351,54,"D","M",16754,"Y","O",4,"P","Y","H","Y","H",26,36,"Y"
"26ed351e-82a0-4e71-9f62-6510fa1779cf",1186,58,"H","F",5930,"Y","S",1,"C","N","M","N","L",5,46,"N"
"645352e1-123f-47a8-9bd9-bed60f221bee",602,42,"H","M",9769,"Y","O",8,"C","N","L","N","L",9,51,"N"
"b5140cbe-18ab-4d0d-a59e-9b46dc1dd757",929,35,"D","M",7173,"N","O",6,"C","Y","L","Y","L",30,45,"N"
"fb72db26-68d3-4550-b2cc-285a59bb5a95",2129,43,"M","M",10645,"Y","O",6,"P","Y","M","Y","H",30,47,"Y"
"2b420363-d2ee-4168-a47f-ec58a22e863b",1026,41,"M","M",10277,"N","M",5,"C","N","M","N","L",28,33,"N"
"1142dd74-ad04-4aec-997c-33f168861c10",53,49,"B","M",6712,"Y","S",7,"C","N","L","N","L",26,27,"N"
"04904964-53bc-4843-9ea6-c9307c66871e",977,39,"B","O",4883,"Y","S",1,"C","N","M","N","L",4,37,"N"
"0b4bba90-5b95-4566-b599-25b0d5569221",981,48,"P","M",4904,"N","S",1,"P","N","M","N","H",11,1,"N"
"ef0a64f1-cd30-479f-84f7-7db180a6237b",423,28,"M","M",2115,"Y","M",7,"C","Y","L","N","L",4,45,"N"
"a8a25fdb-d77d-41e5-9a76-8c1024e0872c",253,23,"H","M",3443,"N","O",5,"P","N","L","N","H",22,48,"N"
"b937c5e0-b69b-4100-afbc-589543bb4f50",1976,59,"M","M",9880,"Y","S",1,"P","N","H","Y","H",27,36,"Y"
"5cfebea1-7539-495b-972f-61bbba81f9dd",496,38,"P","M",4858,"N","S",0,"C","N","L","N","L",3,28,"N"
"2ccb803e-473b-4b2c-baab-b8074d4f9562",116,20,"B","M",3024,"N","O",3,"C","N","L","N","L",14,55,"N"
"8292127c-3b26-41cd-9dc7-08a8b1ed7991",3100,58,"M","M",15500,"Y","M",3,"P","Y","H","Y","H",14,60,"Y"
"ec593139-261e-487c-9a89-7f6fc0687e5d",713,38,"M","M",4050,"N","O",6,"C","Y","M","N","H",18,50,"N"
"0b748ccc-f499-48eb-b48b-257400def68f",434,24,"H","F",4333,"Y","M",6,"C","N","H","Y","L",10,41,"N"
"dfe22684-1bbc-4537-94ce-8b4b3d42125d",2026,42,"P","M",10129,"Y","M",3,"P","N","M","Y","H",28,55,"Y"
"7282e91a-8f02-46d9-8703-488956f6270d",977,44,"H","F",16059,"Y","S",1,"P","Y","L","N","L",9,43,"N"
"8b985c58-6702-40e7-bb78-ec509440c032",743,45,"M","F",12283,"Y","O",5,"P","Y","L","N","L",10,60,"N"
"d481afeb-56a4-4379-8e86-0525e209167e",2689,56,"B","M",13445,"Y","S",1,"P","Y","M","Y","H",21,16,"Y"
"b0791889-1745-46fe-9535-3b8c938413dc",2829,58,"M","F",14146,"Y","O",0,"C","Y","H","Y","H",12,9,"Y"
"b229c3dc-b011-4458-be24-27398448a64d",2546,53,"B","M",12728,"Y","S",1,"C","Y","H","Y","H",16,46,"Y"
"3e98500c-447d-4174-bdce-43f10e1f244c",2164,51,"D","M",10820,"Y","M",1,"C","N","H","Y","H",6,18,"Y"
"114c5c25-68ca-4bd3-82e3-217678bd236c",109,23,"B","F",4527,"Y","O",3,"C","N","L","N","L",23,10,"N"
"bd989d7c-7ac1-4eba-b033-c757471e9810",26,20,"M","M",3622,"N","S",1,"C","N","M","N","H",27,37,"N"
"ef0145e6-dfdb-4d90-82d4-b860239d2baa",31,37,"M","F",4077,"Y","S",8,"C","N","M","N","H",11,21,"N"
"f1ac1883-618d-417a-a8cd-1a229fadffa6",2124,47,"D","F",10618,"Y","S",1,"P","N","M","Y","H",21,10,"Y"
"972d224c-3d10-4348-82b7-8a96a484c07a",586,27,"D","F",4195,"N","O",3,"P","N","L","N","L",26,57,"N"
"deb6d6d1-a393-4609-85d3-dd71e86a74c4",3184,47,"D","F",15922,"N","S",1,"P","Y","H","Y","H",9,12,"Y"
"46cf905a-9e9d-4a3f-8a9b-b9cc8b3330dc",699,36,"B","M",6757,"N","M",0,"C","N","L","N","L",26,38,"N"
"7dfbfd71-e800-442e-8b18-f1393881f88d",1497,41,"B","M",14998,"Y","M",4,"P","N","M","N","L",18,47,"N"
"45f8e7ee-c716-4e91-b332-06b85c958c45",187,24,"B","F",4467,"N","S",1,"C","N","L","N","L",3,56,"N"
"98131a29-43e6-4888-9879-f0c08569dd4a",2211,43,"B","M",11056,"Y","M",4,"P","Y","H","Y","H",9,2,"Y"
"2ec891ba-c678-4c6c-8bbb-472daed89a80",183,24,"D","F",4370,"N","S",0,"C","N","L","N","L",4,58,"N"
"897c6301-1151-4ff3-a0df-66a4579430bf",2956,51,"B","M",14782,"Y","O",6,"C","Y","H","Y","H",7,45,"Y"
"6ab03d10-d1bc-42f6-a67d-29a221230269",414,39,"B","M",6589,"N","S",1,"P","N","L","N","L",18,2,"N"
"d3522310-ffc5-4c66-a440-0564da740776",214,21,"P","F",2820,"N","S",1,"C","N","L","N","L",30,42,"N"
"92d74b79-49d6-4c16-881a-162ad4827934",2955,55,"P","M",17143,"Y","S",1,"P","Y","H","N","H",7,14,"Y"
"47a63df0-5305-46af-8e42-bd07a702a484",945,41,"D","M",15243,"Y","S",1,"P","N","L","N","L",13,7,"N"
"994dc488-be2c-40d9-ada6-8d5b41fed618",437,36,"B","F",6801,"N","S",1,"C","N","L","N","L",20,12,"N"
"56342de5-70ce-44da-994c-d9d736cbbdff",129,22,"B","F",3453,"N","S",1,"C","N","L","N","L",29,19,"N"
"5bf15569-9e98-46ab-810d-5a8ea7bbb4ba",3355,48,"B","M",16775,"Y","S",1,"C","Y","H","Y","H",19,33,"Y"
"393cdfa0-acad-406f-b5f6-1a6edd12f7c3",139,21,"B","O",3682,"N","O",7,"P","Y","L","N","L",2,4,"N"
"df3e767f-8d08-4470-9689-c4cb7687e0d0",2624,50,"D","F",13121,"Y","M",7,"P","Y","M","Y","H",23,59,"Y"
"35143001-4b8a-43a4-b93e-39992b4378a4",2379,50,"P","M",11896,"Y","O",1,"P","Y","H","Y","H",20,40,"Y"
"8434784f-fe0b-4f30-90ec-e456712ed7db",533,38,"D","M",5228,"N","M",0,"P","Y","L","N","L",14,12,"N"
"62bde9e0-75a3-46e7-858e-79ae633de7d0",3241,53,"H","F",16206,"Y","M",6,"P","Y","H","Y","H",23,49,"Y"
"b1b694f8-4736-4ef1-ae19-6b4879532e7f",3288,53,"P","M",16438,"Y","O",4,"C","Y","H","Y","L",16,14,"Y"
"86a2d02c-9ede-4b60-92ea-57dc040f24c6",3358,52,"B","M",16788,"Y","S",1,"P","Y","H","Y","H",24,12,"Y"
"9cb2eade-411f-4be2-b524-12cc35d7afce",341,21,"B","M",3407,"N","M",4,"C","Y","L","N","L",17,36,"N"
"605fef07-b165-4470-99ae-ced973e9c6c5",1828,48,"D","M",9140,"Y","S",1,"C","Y","H","N","H",30,54,"Y"
"6c5a84f7-1a46-4ccd-80ef-6fa039e06cc0",332,27,"M","M",2954,"N","S",7,"C","N","L","N","L",12,4,"N"
"cd067972-5497-4566-95ff-ae9ccaf39cdb",895,33,"P","F",6794,"N","S",1,"C","Y","L","N","L",14,50,"N"
"b838c8f2-65c6-4569-a880-9b4e4f43cf99",1013,36,"P","M",5063,"N","M",6,"C","N","H","N","H",15,14,"N"
"88063dae-f8e9-4ed1-a329-752fdc7afa31",947,44,"M","M",15555,"Y","O",8,"C","N","L","N","L",23,25,"N"
"a4b2d58f-3181-4a7c-9e26-7761ab785546",780,37,"B","F",5312,"N","M",1,"P","Y","L","N","L",7,56,"N"
"ff7d339a-abc6-414c-bbb0-ffebf8309249",1487,45,"P","F",7435,"N","O",5,"P","Y","M","Y","H",26,23,"Y"
"5a712c2a-dca7-4d20-9311-d736256369ec",678,41,"P","F",10935,"Y","S",1,"C","N","L","N","L",29,4,"N"
"65c3a64e-3469-4d33-804a-5cce50df8289",68,53,"M","M",13380,"Y","S",8,"P","N","L","N","L",29,5,"N"
"c3d53344-1d25-4d9c-b41a-0d0fff0dd441",2629,49,"D","M",13147,"Y","S",1,"P","N","M","Y","H",28,36,"Y"
"3a5f70e1-586e-4b0a-90c1-488041a05d9b",473,36,"P","M",7366,"N","S",1,"C","Y","L","N","L",14,22,"N"
"667d4169-7062-41f5-81fd-d3920193040f",517,35,"B","M",4951,"N","M",3,"P","N","L","N","L",18,34,"N"
"7bc1614d-f032-4788-bff8-9b44ecda127d",198,22,"D","M",3302,"N","S",1,"C","Y","L","N","L",21,6,"N"
"a1d3b93c-82aa-474e-8ffd-733c072e66c1",2372,51,"B","M",13501,"Y","O",7,"C","N","H","N","H",30,40,"Y"
"e7f36f14-9802-4586-96a6-4e4334dc18dc",245,21,"P","M",2447,"Y","O",6,"C","Y","L","N","L",10,39,"N"
"b520fdca-3b5f-42ac-8d6d-6d200e799233",51,47,"P","F",8583,"Y","O",2,"P","N","L","Y","H",13,4,"N"
"982d2a22-3378-457e-9da1-4173f19b017b",286,23,"B","M",3885,"N","S",1,"P","Y","L","N","L",13,42,"N"
"2d225963-5963-4712-96cb-dae05ddd9232",486,39,"D","F",7737,"N","S",1,"C","N","L","N","L",23,45,"N"
"126c851e-7249-476d-a772-14ddc602ebf8",416,24,"B","M",4756,"Y","O",0,"C","N","L","N","L",28,58,"N"
"3383d9d4-e5d9-45cd-861a-b1d9e51fb9d3",83,26,"H","F",3230,"N","S",6,"C","N","L","N","L",3,6,"N"
"61fd330d-f06f-45d7-8755-07e5589c9e23",1906,48,"M","F",9530,"Y","M",6,"C","Y","H","Y","H",10,58,"Y"
"3270aad5-ba77-4360-9ad1-0a1af91e1e49",406,37,"P","F",6374,"N","S",1,"C","N","L","N","L",16,28,"N"
"184c6322-6d4f-448b-b3ad-2f8e9d801cb2",954,48,"D","M",4771,"N","M",1,"P","N","H","N","H",4,25,"N"
"70f0dd10-b123-4228-8d19-2947fcacd5bf",2438,60,"H","F",12191,"Y","M",4,"C","N","H","Y","H",14,50,"Y"
"bb81b9fb-41bc-4069-a4f4-941c6e623307",994,30,"B","F",7341,"N","S",1,"P","Y","H","Y","H",6,32,"N"
"2a8358e9-c96f-4161-a2fb-72ab4a9ae65f",508,35,"P","F",6822,"N","M",4,"C","N","L","N","L",19,41,"N"
"c7de7606-0946-4e3c-a0f6-31cc72d0fad2",918,37,"P","F",7195,"N","O",8,"C","Y","M","Y","H",7,15,"N"
"68e81060-6ed2-401c-96ce-aea269de41a7",2547,55,"B","F",12736,"Y","S",1,"P","Y","H","Y","H",22,22,"Y"
"79effcc2-6149-473d-9610-8e5a9f30f6f9",127,20,"P","M",3299,"N","O",1,"P","Y","L","N","L",24,45,"N"
"5bd0a8d3-d3fc-4d0f-ab68-7efeeb168479",3446,57,"M","M",17230,"Y","O",2,"P","Y","H","Y","H",3,41,"Y"
"afbab9a3-e1fb-4ef7-848d-6369845bac0f",613,26,"D","M",3067,"N","O",4,"P","Y","L","N","L",8,41,"N"
"1f1e499d-265d-4448-a285-f304b68dea81",433,33,"B","F",5381,"Y","S",1,"C","N","L","N","L",4,50,"N"
"8842fbae-b424-44d9-9ca0-4142927789fb",227,26,"M","M",3217,"N","S",1,"P","N","L","N","L",13,56,"N"
"534c6578-449d-40a3-af24-2b385504bdfc",3199,49,"P","F",15994,"Y","O",7,"P","Y","H","Y","H",29,23,"Y"
"50958251-b76b-4ae9-9eba-91e47f63e52c",161,24,"D","F",3847,"N","S",1,"P","N","L","N","L",4,30,"N"
"3c5aeb99-86a6-4b19-b9f3-e217dde27daa",1855,52,"H","F",9277,"Y","M",0,"P","N","H","Y","H",16,3,"Y"
"3c179ad5-5a34-4bd6-870d-5a84c2712d81",2472,48,"H","M",12360,"Y","O",8,"P","N","H","Y","H",24,30,"Y"
"fe6148ec-a747-4495-adbd-005d025ae3af",1676,44,"B","F",8382,"Y","O",1,"P","Y","M","Y","H",19,11,"Y"
"4a040035-2a52-41f8-89b4-6b9db92ea4be",128,24,"H","F",3532,"N","O",4,"C","N","L","N","L",14,18,"N"
"bf6e52e8-a07c-4e4d-bb20-bb4ca9f0d7ca",3004,52,"D","M",15022,"Y","M",6,"P","Y","H","Y","H",20,56,"Y"
"8fad2e13-3da2-4136-9257-8308d596a48b",1055,42,"B","M",10635,"Y","M",7,"P","Y","M","N","L",22,6,"N"
"4952f174-d929-4fbb-969f-281f21332be3",3233,46,"M","M",16165,"Y","S",1,"C","Y","H","Y","H",15,47,"Y"
"fbb0ffaf-0b23-4662-8d30-fb88fbb1fa95",286,26,"P","F",1428,"N","S",1,"C","Y","L","N","H",9,54,"N"
"55c80ddf-3a3b-44f9-bf7b-34dee5d021dc",2461,60,"P","F",12306,"Y","O",0,"C","Y","H","Y","H",28,28,"Y"
"9a03fb35-5e23-44cb-9275-9d7df3425d08",249,22,"H","F",3341,"N","S",1,"C","Y","L","N","L",18,30,"N"
"77a7b8bf-a18e-4254-a891-a9b60685346c",2792,59,"P","F",13961,"Y","M",8,"P","Y","H","Y","H",16,6,"Y"
"60a4a846-fa87-48a1-8c22-b743c62d1c5f",149,21,"H","M",3932,"N","S",1,"P","N","L","N","L",11,53,"N"
"30c90bc4-3bfe-4bda-ab22-fa5d5e5481ec",359,26,"P","M",3155,"N","S",1,"C","N","L","N","L",27,1,"N"
"76606d03-94aa-4650-a82f-7d0a61a19a52",892,43,"H","M",9050,"Y","M",4,"C","Y","L","N","L",29,57,"N"
"e2a8bb14-6883-4972-90b1-5df1999cc23f",328,24,"D","F",4517,"Y","O",5,"C","Y","L","N","L",11,38,"N"
"a980d711-025b-477c-8357-eec5ba0ba47d",2085,47,"B","F",10427,"Y","S",1,"P","Y","H","N","H",27,42,"Y"
"a8b1e246-bdb3-496f-9ff3-3c416f5a1c10",278,22,"H","F",3722,"N","S",1,"C","Y","L","N","H",10,6,"N"
"6d7090bc-a522-4d07-96b9-eeba32ad6458",2453,46,"M","M",12265,"Y","M",6,"P","Y","H","Y","H",6,47,"Y"
"edbbae33-1649-4df1-b837-491552c2dd12",97,35,"H","M",4134,"Y","S",0,"C","N","M","N","H",13,42,"N"
"32b14699-2074-4b4e-b9fa-6d927cc94e65",118,21,"M","M",3120,"N","S",1,"C","N","L","N","L",12,54,"N"
"d07c4fde-fd22-4daa-a5ad-38df1f0d6cd3",2023,48,"D","M",10114,"Y","S",1,"P","N","M","Y","H",25,13,"Y"
"8b0360d3-4c3a-4e02-a554-1451785345dc",2375,59,"D","M",11874,"Y","O",3,"P","Y","H","Y","H",10,22,"Y"
"eb68017c-299b-45f3-85d1-e81e10f312c2",64,50,"P","F",12346,"N","S",5,"C","N","M","Y","H",25,3,"N"
"e392df9e-c9a3-499a-a556-bed4f9fb689d",803,34,"B","M",4014,"N","M",4,"C","N","L","N","L",24,1,"N"
"dd9a7d21-6ddd-4242-9c6d-2cd8da9fe5b6",77,51,"M","M",11690,"N","S",8,"C","N","M","Y","H",30,13,"N"
"5f973921-b854-4ef2-a6e3-2943b3c4fc15",338,39,"H","M",5379,"N","S",1,"P","N","L","N","L",9,58,"N"
"c264c799-b9e9-42b2-870a-fe50f15b115f",266,23,"D","M",3613,"N","S",1,"P","N","L","N","H",25,9,"N"
"741d8b58-24ef-4813-9f52-5ff7189e7436",751,45,"H","F",10795,"Y","M",3,"C","Y","L","N","L",10,39,"N"
"3f6c5b39-a01a-4c88-baf6-37107b1cf5c2",1600,40,"D","M",15916,"Y","M",4,"C","Y","M","Y","L",15,12,"N"
"cf9b8d16-c78f-439a-9ac0-7120f73a611d",477,26,"D","F",3371,"N","S",1,"C","Y","L","N","L",21,60,"N"
"30786ac2-2889-4f4b-b83a-fd34e91f560a",199,21,"B","M",3265,"N","S",0,"C","N","L","N","L",5,49,"N"
"9a5e8fab-6d14-4242-8333-c7c65e027630",2402,49,"B","M",13535,"Y","S",1,"C","Y","H","N","H",5,50,"Y"
"9f3e8191-0837-40d9-a72c-06e760a3da97",76,30,"B","M",5595,"N","S",8,"C","N","L","N","L",28,44,"N"
"30a91f74-7370-403d-877d-bb17e531a3f6",459,38,"B","F",7248,"N","S",1,"C","N","L","N","L",22,2,"N"
